Contract_ID,Client_ID,Equipment_ID,Origination_Date,Asset_Cost_INR,Down_Payment_INR,Financed_Amount_INR,Tenure_Months,Interest_Rate_Pct,Athena_Risk_Score,Athena_Recommendation,Loan_Status
EQF-2025-02995,CUST-02995,EQ-006,07-07-2025,5789000,1447250,4341750,36,11.38,58.2,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-02996,CUST-02996,EQ-015,07-07-2025,1973000,394600,1578400,36,8.29,63,STRUCTURED_LEASE,Performing
EQF-2025-02997,CUST-02997,EQ-006,07-07-2025,7833000,1958250,5874750,60,9.3,53.6,STRUCTURED_LEASE,Performing
EQF-2025-02998,CUST-02998,EQ-001,07-07-2025,9226000,1845200,7380800,24,9.74,55.3,STRUCTURED_LEASE,Performing
EQF-2025-02999,CUST-02999,EQ-012,07-07-2025,6463000,969450,5493550,48,8.88,72,REQUIRE_COLLATERAL,Performing
EQF-2025-03000,CUST-03000,EQ-015,07-07-2025,5236000,1047200,4188800,24,8.31,67.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03001,CUST-03001,EQ-014,07-07-2025,2165000,433000,1732000,36,10.81,53,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03002,CUST-03002,EQ-014,07-07-2025,2365000,591250,1773750,24,9.93,79.7,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03003,CUST-03003,EQ-012,07-07-2025,13177000,1317700,11859300,24,10.44,46.3,STRUCTURED_LEASE,Performing
EQF-2025-03004,CUST-03004,EQ-010,07-07-2025,5125000,1025000,4100000,36,8.26,80.4,REJECT,60_Days_Past_Due
EQF-2025-03005,CUST-03005,EQ-004,07-07-2025,5986000,598600,5387400,36,10.74,76.9,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03006,CUST-03006,EQ-014,07-07-2025,2521000,504200,2016800,36,8.57,60.7,STRUCTURED_LEASE,Performing
EQF-2025-03007,CUST-03007,EQ-002,07-07-2025,1405000,351250,1053750,48,9.87,44.4,STRUCTURED_LEASE,Performing
EQF-2025-03008,CUST-03008,EQ-006,07-07-2025,1772000,354400,1417600,24,12.47,80.4,REJECT,Performing
EQF-2025-03009,CUST-03009,EQ-003,08-07-2025,3953000,592950,3360050,24,10.78,72.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03010,CUST-03010,EQ-006,08-07-2025,6016000,1203200,4812800,36,10.01,46.4,STRUCTURED_LEASE,Performing
EQF-2025-03011,CUST-03011,EQ-010,08-07-2025,4900000,980000,3920000,60,11.53,87.8,REJECT,60_Days_Past_Due
EQF-2025-03012,CUST-03012,EQ-012,08-07-2025,7252000,725200,6526800,48,8.65,96.9,REJECT,Default
EQF-2025-03013,CUST-03013,EQ-011,08-07-2025,14395000,1439500,12955500,48,10.24,54.9,STRUCTURED_LEASE,Performing
EQF-2025-03014,CUST-03014,EQ-011,08-07-2025,14864000,2229600,12634400,36,8.25,61.1,STRUCTURED_LEASE,Performing
EQF-2025-03015,CUST-03015,EQ-008,08-07-2025,6524000,1304800,5219200,36,8.96,63.9,STRUCTURED_LEASE,Performing
EQF-2025-03016,CUST-03016,EQ-011,08-07-2025,12827000,1282700,11544300,24,11.89,60.9,STRUCTURED_LEASE,Performing
EQF-2025-03017,CUST-03017,EQ-013,08-07-2025,3999000,799800,3199200,36,9.91,51.1,STRUCTURED_LEASE,Performing
EQF-2025-03018,CUST-03018,EQ-001,08-07-2025,7270000,1817500,5452500,48,11.61,80.7,REJECT,Performing
EQF-2025-03019,CUST-03019,EQ-009,08-07-2025,1910000,477500,1432500,60,9.35,66.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03020,CUST-03020,EQ-013,08-07-2025,1742000,261300,1480700,60,11.33,96.7,REJECT,60_Days_Past_Due
EQF-2025-03021,CUST-03021,EQ-012,08-07-2025,13221000,3305250,9915750,36,9.58,68.1,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03022,CUST-03022,EQ-012,08-07-2025,12043000,1204300,10838700,36,9.7,85.1,REJECT,Performing
EQF-2025-03023,CUST-03023,EQ-003,08-07-2025,3724000,372400,3351600,36,9.54,73,REQUIRE_COLLATERAL,Performing
EQF-2025-03024,CUST-03024,EQ-011,08-07-2025,5437000,815550,4621450,36,10.04,64.2,STRUCTURED_LEASE,Performing
EQF-2025-03025,CUST-03025,EQ-009,09-07-2025,5980000,1196000,4784000,60,9.11,70.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03026,CUST-03026,EQ-001,09-07-2025,12494000,1249400,11244600,24,7.42,78.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03027,CUST-03027,EQ-015,09-07-2025,5275000,1318750,3956250,60,9.45,86.3,REJECT,Performing
EQF-2025-03028,CUST-03028,EQ-010,09-07-2025,2612000,261200,2350800,48,9.7,74.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03029,CUST-03029,EQ-003,09-07-2025,3801000,570150,3230850,36,11.95,53.3,STRUCTURED_LEASE,Performing
EQF-2025-03030,CUST-03030,EQ-008,09-07-2025,2662000,665500,1996500,36,7,44.3,STRUCTURED_LEASE,Performing
EQF-2025-03031,CUST-03031,EQ-006,09-07-2025,6448000,1612000,4836000,48,11.93,65.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03032,CUST-03032,EQ-001,09-07-2025,10992000,2748000,8244000,36,11.07,79,REQUIRE_COLLATERAL,Performing
EQF-2025-03033,CUST-03033,EQ-014,09-07-2025,1764000,264600,1499400,36,10.53,83.7,REJECT,Performing
EQF-2025-03034,CUST-03034,EQ-005,09-07-2025,6863000,1029450,5833550,36,9.73,51.7,STRUCTURED_LEASE,Performing
EQF-2025-03035,CUST-03035,EQ-001,09-07-2025,4752000,950400,3801600,24,7.97,74.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03036,CUST-03036,EQ-011,09-07-2025,13090000,2618000,10472000,48,12.43,45.8,STRUCTURED_LEASE,Performing
EQF-2025-03037,CUST-03037,EQ-011,09-07-2025,6881000,1376200,5504800,36,11.35,72.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03038,CUST-03038,EQ-002,09-07-2025,4382000,657300,3724700,48,9.88,34.7,AUTO_APPROVE,Performing
EQF-2025-03039,CUST-03039,EQ-005,09-07-2025,7966000,1991500,5974500,48,9.93,43.4,STRUCTURED_LEASE,Performing
EQF-2025-03040,CUST-03040,EQ-010,09-07-2025,5389000,1347250,4041750,36,9.34,53.8,STRUCTURED_LEASE,Performing
EQF-2025-03041,CUST-03041,EQ-006,10-07-2025,5020000,502000,4518000,48,10.39,57.9,STRUCTURED_LEASE,Performing
EQF-2025-03042,CUST-03042,EQ-002,10-07-2025,3208000,641600,2566400,36,9.43,68.7,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03043,CUST-03043,EQ-005,10-07-2025,2603000,650750,1952250,48,9.96,46.7,STRUCTURED_LEASE,Performing
EQF-2025-03044,CUST-03044,EQ-001,10-07-2025,10493000,2623250,7869750,24,10.16,72.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03045,CUST-03045,EQ-014,10-07-2025,4023000,1005750,3017250,36,13.15,92.4,REJECT,Performing
EQF-2025-03046,CUST-03046,EQ-003,10-07-2025,4684000,1171000,3513000,36,8.13,43.3,STRUCTURED_LEASE,Performing
EQF-2025-03047,CUST-03047,EQ-012,10-07-2025,13359000,2003850,11355150,48,9.74,55.6,STRUCTURED_LEASE,Performing
EQF-2025-03048,CUST-03048,EQ-011,10-07-2025,9610000,1922000,7688000,24,11.34,75,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03049,CUST-03049,EQ-001,10-07-2025,11909000,2977250,8931750,36,10.74,66.8,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03050,CUST-03050,EQ-011,10-07-2025,12809000,3202250,9606750,36,10.52,68.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03051,CUST-03051,EQ-009,10-07-2025,4954000,1238500,3715500,24,14.02,46,STRUCTURED_LEASE,Performing
EQF-2025-03052,CUST-03052,EQ-010,10-07-2025,3481000,870250,2610750,48,11.13,80.9,REJECT,Performing
EQF-2025-03053,CUST-03053,EQ-001,10-07-2025,8817000,881700,7935300,48,8.56,38.3,AUTO_APPROVE,Performing
EQF-2025-03054,CUST-03054,EQ-012,10-07-2025,13267000,3316750,9950250,60,8.39,52.2,STRUCTURED_LEASE,Performing
EQF-2025-03055,CUST-03055,EQ-013,10-07-2025,3467000,866750,2600250,24,9.44,65.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03056,CUST-03056,EQ-002,10-07-2025,4567000,1141750,3425250,36,8.85,59.4,STRUCTURED_LEASE,Performing
EQF-2025-03057,CUST-03057,EQ-008,11-07-2025,4075000,407500,3667500,48,9.62,54.4,STRUCTURED_LEASE,Performing
EQF-2025-03058,CUST-03058,EQ-005,11-07-2025,8250000,1237500,7012500,48,10.01,35.4,AUTO_APPROVE,Performing
EQF-2025-03059,CUST-03059,EQ-006,11-07-2025,4329000,432900,3896100,36,9.91,72.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03060,CUST-03060,EQ-007,11-07-2025,4199000,1049750,3149250,48,7,84.7,REJECT,Performing
EQF-2025-03061,CUST-03061,EQ-011,11-07-2025,4208000,631200,3576800,48,8.37,83.7,REJECT,Performing
EQF-2025-03062,CUST-03062,EQ-005,11-07-2025,2391000,597750,1793250,24,10.57,51.8,STRUCTURED_LEASE,Performing
EQF-2025-03063,CUST-03063,EQ-008,11-07-2025,9147000,1372050,7774950,48,11.97,62.7,STRUCTURED_LEASE,Performing
EQF-2025-03064,CUST-03064,EQ-010,11-07-2025,10728000,2682000,8046000,36,8.89,69.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03065,CUST-03065,EQ-004,11-07-2025,5220000,1305000,3915000,60,8.9,74.6,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03066,CUST-03066,EQ-011,11-07-2025,4409000,661350,3747650,48,9.37,72.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03067,CUST-03067,EQ-009,11-07-2025,4026000,603900,3422100,24,12.09,79.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03068,CUST-03068,EQ-002,11-07-2025,891000,222750,668250,36,9.58,52,STRUCTURED_LEASE,Performing
EQF-2025-03069,CUST-03069,EQ-001,11-07-2025,6116000,611600,5504400,60,7,88.9,REJECT,Performing
EQF-2025-03070,CUST-03070,EQ-014,11-07-2025,4059000,405900,3653100,48,12.18,66.3,REQUIRE_COLLATERAL,Default
EQF-2025-03071,CUST-03071,EQ-014,11-07-2025,4761000,476100,4284900,36,10.54,64.8,STRUCTURED_LEASE,Performing
EQF-2025-03072,CUST-03072,EQ-008,11-07-2025,3243000,324300,2918700,48,7.56,47.6,STRUCTURED_LEASE,Performing
EQF-2025-03073,CUST-03073,EQ-011,12-07-2025,10137000,1520550,8616450,48,8.73,63.9,STRUCTURED_LEASE,Performing
EQF-2025-03074,CUST-03074,EQ-001,12-07-2025,6793000,1018950,5774050,24,8.31,82.2,REJECT,Default
EQF-2025-03075,CUST-03075,EQ-008,12-07-2025,3682000,368200,3313800,36,9.19,62.5,STRUCTURED_LEASE,Performing
EQF-2025-03076,CUST-03076,EQ-015,12-07-2025,1939000,387800,1551200,48,11.73,75.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03077,CUST-03077,EQ-007,12-07-2025,3804000,760800,3043200,36,7,34.4,AUTO_APPROVE,Performing
EQF-2025-03078,CUST-03078,EQ-005,12-07-2025,1956000,391200,1564800,36,8.98,53,STRUCTURED_LEASE,Performing
EQF-2025-03079,CUST-03079,EQ-006,12-07-2025,4540000,1135000,3405000,48,9.67,49.6,STRUCTURED_LEASE,Performing
EQF-2025-03080,CUST-03080,EQ-015,12-07-2025,1503000,150300,1352700,36,9.4,73.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03081,CUST-03081,EQ-013,12-07-2025,2236000,559000,1677000,36,8.3,74.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03082,CUST-03082,EQ-007,12-07-2025,1792000,268800,1523200,36,11.28,72.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03083,CUST-03083,EQ-006,12-07-2025,7681000,1152150,6528850,48,9.26,52.6,STRUCTURED_LEASE,Performing
EQF-2025-03084,CUST-03084,EQ-008,12-07-2025,8518000,1703600,6814400,48,9.07,85.1,REJECT,60_Days_Past_Due
EQF-2025-03085,CUST-03085,EQ-013,12-07-2025,4500000,900000,3600000,48,10.02,63.6,STRUCTURED_LEASE,Performing
EQF-2025-03086,CUST-03086,EQ-013,12-07-2025,2657000,398550,2258450,36,9.08,58.4,STRUCTURED_LEASE,Performing
EQF-2025-03087,CUST-03087,EQ-012,12-07-2025,7448000,1489600,5958400,48,8.67,36.1,AUTO_APPROVE,Performing
EQF-2025-03088,CUST-03088,EQ-006,12-07-2025,4164000,832800,3331200,60,8.11,87.2,REJECT,Default
EQF-2025-03089,CUST-03089,EQ-008,13-07-2025,2658000,398700,2259300,36,12.79,61.8,STRUCTURED_LEASE,Performing
EQF-2025-03090,CUST-03090,EQ-011,13-07-2025,11972000,2993000,8979000,36,10.69,74.6,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03091,CUST-03091,EQ-010,13-07-2025,5473000,1094600,4378400,48,8.93,74.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03092,CUST-03092,EQ-007,13-07-2025,2429000,607250,1821750,36,11.41,44.7,STRUCTURED_LEASE,Performing
EQF-2025-03093,CUST-03093,EQ-001,13-07-2025,10580000,2116000,8464000,36,10.29,59.2,STRUCTURED_LEASE,Performing
EQF-2025-03094,CUST-03094,EQ-014,13-07-2025,2858000,285800,2572200,24,9.56,38,AUTO_APPROVE,Performing
EQF-2025-03095,CUST-03095,EQ-009,13-07-2025,8366000,2091500,6274500,36,7.96,79.4,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03096,CUST-03096,EQ-013,13-07-2025,2554000,638500,1915500,36,8.26,23.6,AUTO_APPROVE,Performing
EQF-2025-03097,CUST-03097,EQ-015,13-07-2025,3992000,798400,3193600,24,10.95,66,REQUIRE_COLLATERAL,Performing
EQF-2025-03098,CUST-03098,EQ-005,13-07-2025,3682000,920500,2761500,60,10.63,60.2,STRUCTURED_LEASE,Performing
EQF-2025-03099,CUST-03099,EQ-006,13-07-2025,8434000,843400,7590600,48,7.44,71.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03100,CUST-03100,EQ-001,13-07-2025,8896000,1334400,7561600,48,8.89,81.8,REJECT,60_Days_Past_Due
EQF-2025-03101,CUST-03101,EQ-006,13-07-2025,5939000,593900,5345100,36,10.52,58.5,STRUCTURED_LEASE,Performing
EQF-2025-03102,CUST-03102,EQ-013,13-07-2025,1682000,252300,1429700,48,11.17,41.3,STRUCTURED_LEASE,Performing
EQF-2025-03103,CUST-03103,EQ-007,13-07-2025,4612000,461200,4150800,36,10.27,48.3,STRUCTURED_LEASE,Performing
EQF-2025-03104,CUST-03104,EQ-011,13-07-2025,6961000,696100,6264900,48,8.82,58.1,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03105,CUST-03105,EQ-011,14-07-2025,8935000,2233750,6701250,48,9.85,74.3,REQUIRE_COLLATERAL,Default
EQF-2025-03106,CUST-03106,EQ-001,14-07-2025,13714000,1371400,12342600,48,9.18,58,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-03107,CUST-03107,EQ-014,14-07-2025,4888000,977600,3910400,36,10.07,74.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03108,CUST-03108,EQ-006,14-07-2025,4472000,894400,3577600,48,11.72,64.1,STRUCTURED_LEASE,Performing
EQF-2025-03109,CUST-03109,EQ-010,14-07-2025,9596000,1919200,7676800,36,8.33,54.5,STRUCTURED_LEASE,Performing
EQF-2025-03110,CUST-03110,EQ-008,14-07-2025,2953000,590600,2362400,24,9.92,57,STRUCTURED_LEASE,Performing
EQF-2025-03111,CUST-03111,EQ-008,14-07-2025,9704000,2426000,7278000,24,9.35,48,STRUCTURED_LEASE,Performing
EQF-2025-03112,CUST-03112,EQ-005,14-07-2025,5907000,1181400,4725600,60,9.11,57,STRUCTURED_LEASE,Performing
EQF-2025-03113,CUST-03113,EQ-014,14-07-2025,3057000,305700,2751300,36,9.29,87.1,REJECT,Default
EQF-2025-03114,CUST-03114,EQ-009,14-07-2025,7730000,1546000,6184000,48,11.47,78.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03115,CUST-03115,EQ-009,14-07-2025,7417000,1854250,5562750,36,10.37,80.1,REJECT,Default
EQF-2025-03116,CUST-03116,EQ-015,14-07-2025,2344000,351600,1992400,36,8.78,57,STRUCTURED_LEASE,Performing
EQF-2025-03117,CUST-03117,EQ-014,14-07-2025,4208000,420800,3787200,48,10.47,66,REQUIRE_COLLATERAL,Performing
EQF-2025-03118,CUST-03118,EQ-009,14-07-2025,2196000,219600,1976400,36,8.66,57.8,STRUCTURED_LEASE,Performing
EQF-2025-03119,CUST-03119,EQ-009,14-07-2025,7259000,1814750,5444250,48,7,56,STRUCTURED_LEASE,Performing
EQF-2025-03120,CUST-03120,EQ-009,14-07-2025,6228000,934200,5293800,48,7,35,AUTO_APPROVE,Performing
EQF-2025-03121,CUST-03121,EQ-011,15-07-2025,4967000,993400,3973600,48,10.25,75.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03122,CUST-03122,EQ-009,15-07-2025,6282000,942300,5339700,48,9.07,81,REJECT,Performing
EQF-2025-03123,CUST-03123,EQ-009,15-07-2025,5564000,556400,5007600,24,11,64.3,STRUCTURED_LEASE,Performing
EQF-2025-03124,CUST-03124,EQ-010,15-07-2025,7554000,755400,6798600,36,10.08,60.8,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03125,CUST-03125,EQ-003,15-07-2025,2305000,230500,2074500,24,9.89,49.7,STRUCTURED_LEASE,Performing
EQF-2025-03126,CUST-03126,EQ-004,15-07-2025,4765000,714750,4050250,36,8.82,62.3,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03127,CUST-03127,EQ-003,15-07-2025,4098000,819600,3278400,60,10.28,49.8,STRUCTURED_LEASE,Performing
EQF-2025-03128,CUST-03128,EQ-009,15-07-2025,3298000,329800,2968200,48,11.83,57.1,STRUCTURED_LEASE,Performing
EQF-2025-03129,CUST-03129,EQ-007,15-07-2025,3121000,780250,2340750,48,7,49.3,STRUCTURED_LEASE,Performing
EQF-2025-03130,CUST-03130,EQ-003,15-07-2025,3840000,768000,3072000,48,9.28,75,REQUIRE_COLLATERAL,Performing
EQF-2025-03131,CUST-03131,EQ-003,15-07-2025,1503000,150300,1352700,36,11.52,60,STRUCTURED_LEASE,Performing
EQF-2025-03132,CUST-03132,EQ-003,15-07-2025,3459000,691800,2767200,48,7.78,30.7,AUTO_APPROVE,Performing
EQF-2025-03133,CUST-03133,EQ-002,15-07-2025,3865000,966250,2898750,48,9.7,49.5,STRUCTURED_LEASE,Performing
EQF-2025-03134,CUST-03134,EQ-004,15-07-2025,8316000,1247400,7068600,24,8.48,54.1,STRUCTURED_LEASE,Performing
EQF-2025-03135,CUST-03135,EQ-009,15-07-2025,4089000,408900,3680100,48,9.1,71,REQUIRE_COLLATERAL,Performing
EQF-2025-03136,CUST-03136,EQ-008,15-07-2025,6316000,1579000,4737000,48,7,88.9,REJECT,Performing
EQF-2025-03137,CUST-03137,EQ-013,16-07-2025,2454000,245400,2208600,24,10.98,41.7,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03138,CUST-03138,EQ-003,16-07-2025,4271000,427100,3843900,48,9.73,81.5,REJECT,Default
EQF-2025-03139,CUST-03139,EQ-008,16-07-2025,3610000,541500,3068500,36,7.33,62.2,STRUCTURED_LEASE,Performing
EQF-2025-03140,CUST-03140,EQ-006,16-07-2025,8241000,1236150,7004850,36,10.13,57.7,STRUCTURED_LEASE,Performing
EQF-2025-03141,CUST-03141,EQ-001,16-07-2025,10983000,2196600,8786400,48,9.81,68.9,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03142,CUST-03142,EQ-015,16-07-2025,5412000,1353000,4059000,60,8.47,62.3,STRUCTURED_LEASE,Performing
EQF-2025-03143,CUST-03143,EQ-008,16-07-2025,6123000,1530750,4592250,48,12.45,78.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03144,CUST-03144,EQ-010,16-07-2025,5324000,798600,4525400,48,10.27,87.3,REJECT,Performing
EQF-2025-03145,CUST-03145,EQ-012,16-07-2025,13908000,1390800,12517200,60,11.44,80,REJECT,Default
EQF-2025-03146,CUST-03146,EQ-011,16-07-2025,5088000,1017600,4070400,60,9.26,83.5,REJECT,60_Days_Past_Due
EQF-2025-03147,CUST-03147,EQ-007,16-07-2025,1409000,211350,1197650,24,7.06,39.9,AUTO_APPROVE,Performing
EQF-2025-03148,CUST-03148,EQ-003,16-07-2025,2338000,467600,1870400,36,7,79.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03149,CUST-03149,EQ-014,16-07-2025,4847000,969400,3877600,24,7.98,53.7,STRUCTURED_LEASE,Performing
EQF-2025-03150,CUST-03150,EQ-010,16-07-2025,7881000,1970250,5910750,48,11.52,42.2,STRUCTURED_LEASE,Performing
EQF-2025-03151,CUST-03151,EQ-004,16-07-2025,7211000,1442200,5768800,60,8.74,70,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03152,CUST-03152,EQ-006,16-07-2025,6437000,1609250,4827750,36,11.06,75.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03153,CUST-03153,EQ-003,17-07-2025,2786000,278600,2507400,48,7.75,57.7,STRUCTURED_LEASE,Performing
EQF-2025-03154,CUST-03154,EQ-001,17-07-2025,12339000,1233900,11105100,48,8.51,68.2,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03155,CUST-03155,EQ-001,17-07-2025,8326000,1248900,7077100,36,8.72,74.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03156,CUST-03156,EQ-010,17-07-2025,9524000,952400,8571600,36,9.84,70.2,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03157,CUST-03157,EQ-015,17-07-2025,2190000,547500,1642500,36,7.47,39.1,AUTO_APPROVE,Performing
EQF-2025-03158,CUST-03158,EQ-005,17-07-2025,3443000,688600,2754400,36,8.31,51.5,STRUCTURED_LEASE,Performing
EQF-2025-03159,CUST-03159,EQ-014,17-07-2025,3185000,637000,2548000,48,9.15,63.4,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-03160,CUST-03160,EQ-001,17-07-2025,8738000,873800,7864200,36,7.49,79.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03161,CUST-03161,EQ-001,17-07-2025,11129000,2782250,8346750,48,7,51.3,STRUCTURED_LEASE,Performing
EQF-2025-03162,CUST-03162,EQ-009,17-07-2025,4050000,810000,3240000,24,9.54,58.5,STRUCTURED_LEASE,Performing
EQF-2025-03163,CUST-03163,EQ-001,17-07-2025,6536000,653600,5882400,48,7.51,86.9,REJECT,Performing
EQF-2025-03164,CUST-03164,EQ-004,17-07-2025,6493000,1623250,4869750,24,11.32,92.9,REJECT,Performing
EQF-2025-03165,CUST-03165,EQ-006,17-07-2025,5427000,1356750,4070250,60,11.36,50.7,STRUCTURED_LEASE,Performing
EQF-2025-03166,CUST-03166,EQ-008,17-07-2025,3712000,742400,2969600,36,8.62,57.3,STRUCTURED_LEASE,Performing
EQF-2025-03167,CUST-03167,EQ-007,17-07-2025,3695000,554250,3140750,60,10.4,92,REJECT,Performing
EQF-2025-03168,CUST-03168,EQ-006,17-07-2025,3735000,560250,3174750,48,9.6,46.8,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-03169,CUST-03169,EQ-014,18-07-2025,2691000,672750,2018250,48,11.1,42.5,STRUCTURED_LEASE,Performing
EQF-2025-03170,CUST-03170,EQ-001,18-07-2025,7072000,1768000,5304000,36,8.81,72.4,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03171,CUST-03171,EQ-013,18-07-2025,4739000,473900,4265100,36,10.27,69.4,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03172,CUST-03172,EQ-001,18-07-2025,11517000,2879250,8637750,36,9.97,64.8,STRUCTURED_LEASE,Performing
EQF-2025-03173,CUST-03173,EQ-006,18-07-2025,3337000,333700,3003300,24,9.89,63.3,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03174,CUST-03174,EQ-009,18-07-2025,6015000,601500,5413500,60,8.58,69.8,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03175,CUST-03175,EQ-006,18-07-2025,7440000,744000,6696000,36,11.28,83.7,REJECT,Performing
EQF-2025-03176,CUST-03176,EQ-009,18-07-2025,4311000,1077750,3233250,60,8.89,75.5,REQUIRE_COLLATERAL,Default
EQF-2025-03177,CUST-03177,EQ-003,18-07-2025,4354000,1088500,3265500,48,8.88,75.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03178,CUST-03178,EQ-015,18-07-2025,1603000,160300,1442700,24,8.42,77.4,REQUIRE_COLLATERAL,Default
EQF-2025-03179,CUST-03179,EQ-003,18-07-2025,4327000,865400,3461600,48,8.51,43.8,STRUCTURED_LEASE,Performing
EQF-2025-03180,CUST-03180,EQ-014,18-07-2025,3253000,813250,2439750,36,9.14,68.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03181,CUST-03181,EQ-009,18-07-2025,3061000,459150,2601850,36,10.17,43.8,STRUCTURED_LEASE,Performing
EQF-2025-03182,CUST-03182,EQ-011,18-07-2025,8479000,1695800,6783200,36,10.68,55,STRUCTURED_LEASE,Performing
EQF-2025-03183,CUST-03183,EQ-012,18-07-2025,14868000,2230200,12637800,60,9.69,79.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03184,CUST-03184,EQ-005,18-07-2025,6985000,1746250,5238750,36,11.62,62.9,STRUCTURED_LEASE,Performing
EQF-2025-03185,CUST-03185,EQ-004,19-07-2025,7388000,1477600,5910400,48,9.68,65.8,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03186,CUST-03186,EQ-004,19-07-2025,3479000,869750,2609250,36,7,41.8,STRUCTURED_LEASE,Performing
EQF-2025-03187,CUST-03187,EQ-001,19-07-2025,8596000,2149000,6447000,48,7.77,33,AUTO_APPROVE,Performing
EQF-2025-03188,CUST-03188,EQ-001,19-07-2025,6894000,1378800,5515200,36,10.55,56,STRUCTURED_LEASE,Performing
EQF-2025-03189,CUST-03189,EQ-003,19-07-2025,1470000,367500,1102500,36,9.01,61.8,STRUCTURED_LEASE,Performing
EQF-2025-03190,CUST-03190,EQ-013,19-07-2025,3260000,652000,2608000,36,8.91,45.1,STRUCTURED_LEASE,Performing
EQF-2025-03191,CUST-03191,EQ-011,19-07-2025,13781000,3445250,10335750,36,8.05,53.9,STRUCTURED_LEASE,Performing
EQF-2025-03192,CUST-03192,EQ-015,19-07-2025,4313000,431300,3881700,48,8.9,71.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03193,CUST-03193,EQ-015,19-07-2025,2098000,314700,1783300,36,8.92,44.8,STRUCTURED_LEASE,Performing
EQF-2025-03194,CUST-03194,EQ-011,19-07-2025,10309000,1030900,9278100,60,10.24,56.4,STRUCTURED_LEASE,Performing
EQF-2025-03195,CUST-03195,EQ-001,19-07-2025,14376000,3594000,10782000,24,9.13,62,STRUCTURED_LEASE,Performing
EQF-2025-03196,CUST-03196,EQ-004,19-07-2025,8645000,2161250,6483750,36,11.41,67.8,REQUIRE_COLLATERAL,Performing
