Contract_ID,Origination_Date,Client_Industry,Equipment_Category,Asset_Cost_INR,Down_Payment_INR,Financed_Amount_INR,Tenure_Months,Interest_Rate_Pct,Client_Credit_Score,Athena_Risk_Score,Athena_Recommendation,Loan_Status
EQF-2025-03036,09-07-2025,Healthcare,MRI Scanner,13090000,2618000,10472000,48,12.43,816,45.8,STRUCTURED_LEASE,Performing
EQF-2025-03037,09-07-2025,Healthcare,MRI Scanner,6881000,1376200,5504800,36,11.35,707,72.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03038,09-07-2025,IT & Enterprise Tech,Automated Storage Array,4382000,657300,3724700,48,9.88,840,34.7,AUTO_APPROVE,Performing
EQF-2025-03039,09-07-2025,Manufacturing,Injection Molding Press,7966000,1991500,5974500,48,9.93,820,43.4,STRUCTURED_LEASE,Performing
EQF-2025-03040,09-07-2025,Construction,Hydraulic Excavator,5389000,1347250,4041750,36,9.34,737,53.8,STRUCTURED_LEASE,Performing
EQF-2025-03041,10-07-2025,Manufacturing,CNC Milling Unit,5020000,502000,4518000,48,10.39,734,57.9,STRUCTURED_LEASE,Performing
EQF-2025-03042,10-07-2025,IT & Enterprise Tech,Automated Storage Array,3208000,641600,2566400,36,9.43,668,68.7,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03043,10-07-2025,Manufacturing,Injection Molding Press,2603000,650750,1952250,48,9.96,795,46.7,STRUCTURED_LEASE,Performing
EQF-2025-03044,10-07-2025,Healthcare,Surgical Robot,10493000,2623250,7869750,24,10.16,685,72.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03045,10-07-2025,Logistics & Fleet,Heavy Duty Hauler,4023000,1005750,3017250,36,13.15,600,92.4,REJECT,Performing
EQF-2025-03046,10-07-2025,Logistics & Fleet,Forklift Fleet,4684000,1171000,3513000,36,8.13,785,43.3,STRUCTURED_LEASE,Performing
EQF-2025-03047,10-07-2025,Healthcare,Digital X-Ray System,13359000,2003850,11355150,48,9.74,745,55.6,STRUCTURED_LEASE,Performing
EQF-2025-03048,10-07-2025,Healthcare,MRI Scanner,9610000,1922000,7688000,24,11.34,676,75,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03049,10-07-2025,Healthcare,Surgical Robot,11909000,2977250,8931750,36,10.74,727,66.8,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03050,10-07-2025,Healthcare,MRI Scanner,12809000,3202250,9606750,36,10.52,712,68.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03051,10-07-2025,Manufacturing,Industrial Robotic Arm,4954000,1238500,3715500,24,14.02,806,46,STRUCTURED_LEASE,Performing
EQF-2025-03052,10-07-2025,Construction,Hydraulic Excavator,3481000,870250,2610750,48,11.13,644,80.9,REJECT,Performing
EQF-2025-03053,10-07-2025,Healthcare,Surgical Robot,8817000,881700,7935300,48,8.56,806,38.3,AUTO_APPROVE,Performing
EQF-2025-03054,10-07-2025,Healthcare,Digital X-Ray System,13267000,3316750,9950250,60,8.39,796,52.2,STRUCTURED_LEASE,Performing
EQF-2025-03055,10-07-2025,Logistics & Fleet,Electric Delivery Van,3467000,866750,2600250,24,9.44,668,65.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03056,10-07-2025,IT & Enterprise Tech,Automated Storage Array,4567000,1141750,3425250,36,8.85,737,59.4,STRUCTURED_LEASE,Performing
EQF-2025-03057,11-07-2025,Construction,Bulldozer,4075000,407500,3667500,48,9.62,745,54.4,STRUCTURED_LEASE,Performing
EQF-2025-03058,11-07-2025,Manufacturing,Injection Molding Press,8250000,1237500,7012500,48,10.01,850,35.4,AUTO_APPROVE,Performing
EQF-2025-03059,11-07-2025,Manufacturing,CNC Milling Unit,4329000,432900,3896100,36,9.91,659,72.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03060,11-07-2025,IT & Enterprise Tech,Enterprise Server Rack,4199000,1049750,3149250,48,7,584,84.7,REJECT,Performing
EQF-2025-03061,11-07-2025,Healthcare,MRI Scanner,4208000,631200,3576800,48,8.37,579,83.7,REJECT,Performing
EQF-2025-03062,11-07-2025,Manufacturing,Injection Molding Press,2391000,597750,1793250,24,10.57,723,51.8,STRUCTURED_LEASE,Performing
EQF-2025-03063,11-07-2025,Construction,Bulldozer,9147000,1372050,7774950,48,11.97,776,62.7,STRUCTURED_LEASE,Performing
EQF-2025-03064,11-07-2025,Construction,Hydraulic Excavator,10728000,2682000,8046000,36,8.89,652,69.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03065,11-07-2025,Construction,Tower Crane,5220000,1305000,3915000,60,8.9,697,74.6,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03066,11-07-2025,Healthcare,MRI Scanner,4409000,661350,3747650,48,9.37,681,72.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03067,11-07-2025,Manufacturing,Industrial Robotic Arm,4026000,603900,3422100,24,12.09,635,79.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03068,11-07-2025,IT & Enterprise Tech,Automated Storage Array,891000,222750,668250,36,9.58,749,52,STRUCTURED_LEASE,Performing
EQF-2025-03069,11-07-2025,Healthcare,Surgical Robot,6116000,611600,5504400,60,7,596,88.9,REJECT,Performing
EQF-2025-03070,11-07-2025,Logistics & Fleet,Heavy Duty Hauler,4059000,405900,3653100,48,12.18,751,66.3,REQUIRE_COLLATERAL,Default
EQF-2025-03071,11-07-2025,Logistics & Fleet,Heavy Duty Hauler,4761000,476100,4284900,36,10.54,682,64.8,STRUCTURED_LEASE,Performing
EQF-2025-03072,11-07-2025,Construction,Bulldozer,3243000,324300,2918700,48,7.56,773,47.6,STRUCTURED_LEASE,Performing
EQF-2025-03073,12-07-2025,Healthcare,MRI Scanner,10137000,1520550,8616450,48,8.73,721,63.9,STRUCTURED_LEASE,Performing
EQF-2025-03074,12-07-2025,Healthcare,Surgical Robot,6793000,1018950,5774050,24,8.31,609,82.2,REJECT,Default
EQF-2025-03075,12-07-2025,Construction,Bulldozer,3682000,368200,3313800,36,9.19,730,62.5,STRUCTURED_LEASE,Performing
EQF-2025-03076,12-07-2025,IT & Enterprise Tech,Edge AI Compute Cluster,1939000,387800,1551200,48,11.73,685,75.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03077,12-07-2025,IT & Enterprise Tech,Enterprise Server Rack,3804000,760800,3043200,36,7,781,34.4,AUTO_APPROVE,Performing
EQF-2025-03078,12-07-2025,Manufacturing,Injection Molding Press,1956000,391200,1564800,36,8.98,757,53,STRUCTURED_LEASE,Performing
EQF-2025-03079,12-07-2025,Manufacturing,CNC Milling Unit,4540000,1135000,3405000,48,9.67,784,49.6,STRUCTURED_LEASE,Performing
EQF-2025-03080,12-07-2025,IT & Enterprise Tech,Edge AI Compute Cluster,1503000,150300,1352700,36,9.4,687,73.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03081,12-07-2025,Logistics & Fleet,Electric Delivery Van,2236000,559000,1677000,36,8.3,650,74.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03082,12-07-2025,IT & Enterprise Tech,Enterprise Server Rack,1792000,268800,1523200,36,11.28,709,72.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03083,12-07-2025,Manufacturing,CNC Milling Unit,7681000,1152150,6528850,48,9.26,757,52.6,STRUCTURED_LEASE,Performing
EQF-2025-03084,12-07-2025,Construction,Bulldozer,8518000,1703600,6814400,48,9.07,647,85.1,REJECT,60_Days_Past_Due
EQF-2025-03085,12-07-2025,Logistics & Fleet,Electric Delivery Van,4500000,900000,3600000,48,10.02,730,63.6,STRUCTURED_LEASE,Performing
EQF-2025-03086,12-07-2025,Logistics & Fleet,Electric Delivery Van,2657000,398550,2258450,36,9.08,734,58.4,STRUCTURED_LEASE,Performing
EQF-2025-03087,12-07-2025,Healthcare,Digital X-Ray System,7448000,1489600,5958400,48,8.67,799,36.1,AUTO_APPROVE,Performing
EQF-2025-03088,12-07-2025,Manufacturing,CNC Milling Unit,4164000,832800,3331200,60,8.11,642,87.2,REJECT,Default
EQF-2025-03089,13-07-2025,Construction,Bulldozer,2658000,398700,2259300,36,12.79,742,61.8,STRUCTURED_LEASE,Performing
EQF-2025-03090,13-07-2025,Healthcare,MRI Scanner,11972000,2993000,8979000,36,10.69,678,74.6,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03091,13-07-2025,Construction,Hydraulic Excavator,5473000,1094600,4378400,48,8.93,660,74.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03092,13-07-2025,IT & Enterprise Tech,Enterprise Server Rack,2429000,607250,1821750,36,11.41,836,44.7,STRUCTURED_LEASE,Performing
EQF-2025-03093,13-07-2025,Healthcare,Surgical Robot,10580000,2116000,8464000,36,10.29,738,59.2,STRUCTURED_LEASE,Performing
EQF-2025-03094,13-07-2025,Logistics & Fleet,Heavy Duty Hauler,2858000,285800,2572200,24,9.56,809,38,AUTO_APPROVE,Performing
EQF-2025-03095,13-07-2025,Manufacturing,Industrial Robotic Arm,8366000,2091500,6274500,36,7.96,661,79.4,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03096,13-07-2025,Logistics & Fleet,Electric Delivery Van,2554000,638500,1915500,36,8.26,818,23.6,AUTO_APPROVE,Performing
EQF-2025-03097,13-07-2025,IT & Enterprise Tech,Edge AI Compute Cluster,3992000,798400,3193600,24,10.95,683,66,REQUIRE_COLLATERAL,Performing
EQF-2025-03098,13-07-2025,Manufacturing,Injection Molding Press,3682000,920500,2761500,60,10.63,761,60.2,STRUCTURED_LEASE,Performing
EQF-2025-03099,13-07-2025,Manufacturing,CNC Milling Unit,8434000,843400,7590600,48,7.44,648,71.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03100,13-07-2025,Healthcare,Surgical Robot,8896000,1334400,7561600,48,8.89,640,81.8,REJECT,60_Days_Past_Due
EQF-2025-03101,13-07-2025,Manufacturing,CNC Milling Unit,5939000,593900,5345100,36,10.52,708,58.5,STRUCTURED_LEASE,Performing
EQF-2025-03102,13-07-2025,Logistics & Fleet,Electric Delivery Van,1682000,252300,1429700,48,11.17,810,41.3,STRUCTURED_LEASE,Performing
EQF-2025-03103,13-07-2025,IT & Enterprise Tech,Enterprise Server Rack,4612000,461200,4150800,36,10.27,792,48.3,STRUCTURED_LEASE,Performing
EQF-2025-03104,13-07-2025,Healthcare,MRI Scanner,6961000,696100,6264900,48,8.82,719,58.1,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03105,14-07-2025,Healthcare,MRI Scanner,8935000,2233750,6701250,48,9.85,688,74.3,REQUIRE_COLLATERAL,Default
EQF-2025-03106,14-07-2025,Healthcare,Surgical Robot,13714000,1371400,12342600,48,9.18,730,58,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-03107,14-07-2025,Logistics & Fleet,Heavy Duty Hauler,4888000,977600,3910400,36,10.07,641,74.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03108,14-07-2025,Manufacturing,CNC Milling Unit,4472000,894400,3577600,48,11.72,719,64.1,STRUCTURED_LEASE,Performing
EQF-2025-03109,14-07-2025,Construction,Hydraulic Excavator,9596000,1919200,7676800,36,8.33,713,54.5,STRUCTURED_LEASE,Performing
EQF-2025-03110,14-07-2025,Construction,Bulldozer,2953000,590600,2362400,24,9.92,713,57,STRUCTURED_LEASE,Performing
EQF-2025-03111,14-07-2025,Construction,Bulldozer,9704000,2426000,7278000,24,9.35,740,48,STRUCTURED_LEASE,Performing
EQF-2025-03112,14-07-2025,Manufacturing,Injection Molding Press,5907000,1181400,4725600,60,9.11,761,57,STRUCTURED_LEASE,Performing
EQF-2025-03113,14-07-2025,Logistics & Fleet,Heavy Duty Hauler,3057000,305700,2751300,36,9.29,554,87.1,REJECT,Default
EQF-2025-03114,14-07-2025,Manufacturing,Industrial Robotic Arm,7730000,1546000,6184000,48,11.47,655,78.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03115,14-07-2025,Manufacturing,Industrial Robotic Arm,7417000,1854250,5562750,36,10.37,667,80.1,REJECT,Default
EQF-2025-03116,14-07-2025,IT & Enterprise Tech,Edge AI Compute Cluster,2344000,351600,1992400,36,8.78,699,57,STRUCTURED_LEASE,Performing
EQF-2025-03117,14-07-2025,Logistics & Fleet,Heavy Duty Hauler,4208000,420800,3787200,48,10.47,705,66,REQUIRE_COLLATERAL,Performing
EQF-2025-03118,14-07-2025,Manufacturing,Industrial Robotic Arm,2196000,219600,1976400,36,8.66,751,57.8,STRUCTURED_LEASE,Performing
EQF-2025-03119,14-07-2025,Manufacturing,Industrial Robotic Arm,7259000,1814750,5444250,48,7,730,56,STRUCTURED_LEASE,Performing
EQF-2025-03120,14-07-2025,Manufacturing,Industrial Robotic Arm,6228000,934200,5293800,48,7,787,35,AUTO_APPROVE,Performing
EQF-2025-03121,15-07-2025,Healthcare,MRI Scanner,4967000,993400,3973600,48,10.25,690,75.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03122,15-07-2025,Manufacturing,Industrial Robotic Arm,6282000,942300,5339700,48,9.07,665,81,REJECT,Performing
EQF-2025-03123,15-07-2025,Manufacturing,Industrial Robotic Arm,5564000,556400,5007600,24,11,700,64.3,STRUCTURED_LEASE,Performing
EQF-2025-03124,15-07-2025,Construction,Hydraulic Excavator,7554000,755400,6798600,36,10.08,711,60.8,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03125,15-07-2025,Logistics & Fleet,Forklift Fleet,2305000,230500,2074500,24,9.89,716,49.7,STRUCTURED_LEASE,Performing
EQF-2025-03126,15-07-2025,Construction,Tower Crane,4765000,714750,4050250,36,8.82,693,62.3,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03127,15-07-2025,Logistics & Fleet,Forklift Fleet,4098000,819600,3278400,60,10.28,780,49.8,STRUCTURED_LEASE,Performing
EQF-2025-03128,15-07-2025,Manufacturing,Industrial Robotic Arm,3298000,329800,2968200,48,11.83,774,57.1,STRUCTURED_LEASE,Performing
EQF-2025-03129,15-07-2025,IT & Enterprise Tech,Enterprise Server Rack,3121000,780250,2340750,48,7,780,49.3,STRUCTURED_LEASE,Performing
EQF-2025-03130,15-07-2025,Logistics & Fleet,Forklift Fleet,3840000,768000,3072000,48,9.28,645,75,REQUIRE_COLLATERAL,Performing
EQF-2025-03131,15-07-2025,Logistics & Fleet,Forklift Fleet,1503000,150300,1352700,36,11.52,757,60,STRUCTURED_LEASE,Performing
EQF-2025-03132,15-07-2025,Logistics & Fleet,Forklift Fleet,3459000,691800,2767200,48,7.78,814,30.7,AUTO_APPROVE,Performing
EQF-2025-03133,15-07-2025,IT & Enterprise Tech,Automated Storage Array,3865000,966250,2898750,48,9.7,782,49.5,STRUCTURED_LEASE,Performing
EQF-2025-03134,15-07-2025,Construction,Tower Crane,8316000,1247400,7068600,24,8.48,676,54.1,STRUCTURED_LEASE,Performing
EQF-2025-03135,15-07-2025,Manufacturing,Industrial Robotic Arm,4089000,408900,3680100,48,9.1,688,71,REQUIRE_COLLATERAL,Performing
EQF-2025-03136,15-07-2025,Construction,Bulldozer,6316000,1579000,4737000,48,7,607,88.9,REJECT,Performing
EQF-2025-03137,16-07-2025,Logistics & Fleet,Electric Delivery Van,2454000,245400,2208600,24,10.98,793,41.7,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03138,16-07-2025,Logistics & Fleet,Forklift Fleet,4271000,427100,3843900,48,9.73,646,81.5,REJECT,Default
EQF-2025-03139,16-07-2025,Construction,Bulldozer,3610000,541500,3068500,36,7.33,678,62.2,STRUCTURED_LEASE,Performing
EQF-2025-03140,16-07-2025,Manufacturing,CNC Milling Unit,8241000,1236150,7004850,36,10.13,746,57.7,STRUCTURED_LEASE,Performing
EQF-2025-03141,16-07-2025,Healthcare,Surgical Robot,10983000,2196600,8786400,48,9.81,719,68.9,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03142,16-07-2025,IT & Enterprise Tech,Edge AI Compute Cluster,5412000,1353000,4059000,60,8.47,733,62.3,STRUCTURED_LEASE,Performing
EQF-2025-03143,16-07-2025,Construction,Bulldozer,6123000,1530750,4592250,48,12.45,672,78.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03144,16-07-2025,Construction,Hydraulic Excavator,5324000,798600,4525400,48,10.27,628,87.3,REJECT,Performing
EQF-2025-03145,16-07-2025,Healthcare,Digital X-Ray System,13908000,1390800,12517200,60,11.44,724,80,REJECT,Default
EQF-2025-03146,16-07-2025,Healthcare,MRI Scanner,5088000,1017600,4070400,60,9.26,652,83.5,REJECT,60_Days_Past_Due
EQF-2025-03147,16-07-2025,IT & Enterprise Tech,Enterprise Server Rack,1409000,211350,1197650,24,7.06,743,39.9,AUTO_APPROVE,Performing
EQF-2025-03148,16-07-2025,Logistics & Fleet,Forklift Fleet,2338000,467600,1870400,36,7,652,79.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03149,16-07-2025,Logistics & Fleet,Heavy Duty Hauler,4847000,969400,3877600,24,7.98,700,53.7,STRUCTURED_LEASE,Performing
EQF-2025-03150,16-07-2025,Construction,Hydraulic Excavator,7881000,1970250,5910750,48,11.52,821,42.2,STRUCTURED_LEASE,Performing
EQF-2025-03151,16-07-2025,Construction,Tower Crane,7211000,1442200,5768800,60,8.74,724,70,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03152,16-07-2025,Manufacturing,CNC Milling Unit,6437000,1609250,4827750,36,11.06,658,75.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03153,17-07-2025,Logistics & Fleet,Forklift Fleet,2786000,278600,2507400,48,7.75,742,57.7,STRUCTURED_LEASE,Performing
EQF-2025-03154,17-07-2025,Healthcare,Surgical Robot,12339000,1233900,11105100,48,8.51,700,68.2,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03155,17-07-2025,Healthcare,Surgical Robot,8326000,1248900,7077100,36,8.72,658,74.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03156,17-07-2025,Construction,Hydraulic Excavator,9524000,952400,8571600,36,9.84,711,70.2,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03157,17-07-2025,IT & Enterprise Tech,Edge AI Compute Cluster,2190000,547500,1642500,36,7.47,790,39.1,AUTO_APPROVE,Performing
EQF-2025-03158,17-07-2025,Manufacturing,Injection Molding Press,3443000,688600,2754400,36,8.31,749,51.5,STRUCTURED_LEASE,Performing
EQF-2025-03159,17-07-2025,Logistics & Fleet,Heavy Duty Hauler,3185000,637000,2548000,48,9.15,698,63.4,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-03160,17-07-2025,Healthcare,Surgical Robot,8738000,873800,7864200,36,7.49,631,79.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03161,17-07-2025,Healthcare,Surgical Robot,11129000,2782250,8346750,48,7,757,51.3,STRUCTURED_LEASE,Performing
EQF-2025-03162,17-07-2025,Manufacturing,Industrial Robotic Arm,4050000,810000,3240000,24,9.54,741,58.5,STRUCTURED_LEASE,Performing
EQF-2025-03163,17-07-2025,Healthcare,Surgical Robot,6536000,653600,5882400,48,7.51,604,86.9,REJECT,Performing
EQF-2025-03164,17-07-2025,Construction,Tower Crane,6493000,1623250,4869750,24,11.32,613,92.9,REJECT,Performing
EQF-2025-03165,17-07-2025,Manufacturing,CNC Milling Unit,5427000,1356750,4070250,60,11.36,812,50.7,STRUCTURED_LEASE,Performing
EQF-2025-03166,17-07-2025,Construction,Bulldozer,3712000,742400,2969600,36,8.62,730,57.3,STRUCTURED_LEASE,Performing
EQF-2025-03167,17-07-2025,IT & Enterprise Tech,Enterprise Server Rack,3695000,554250,3140750,60,10.4,619,92,REJECT,Performing
EQF-2025-03168,17-07-2025,Manufacturing,CNC Milling Unit,3735000,560250,3174750,48,9.6,783,46.8,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-03169,18-07-2025,Logistics & Fleet,Heavy Duty Hauler,2691000,672750,2018250,48,11.1,789,42.5,STRUCTURED_LEASE,Performing
EQF-2025-03170,18-07-2025,Healthcare,Surgical Robot,7072000,1768000,5304000,36,8.81,663,72.4,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03171,18-07-2025,Logistics & Fleet,Electric Delivery Van,4739000,473900,4265100,36,10.27,650,69.4,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03172,18-07-2025,Healthcare,Surgical Robot,11517000,2879250,8637750,36,9.97,715,64.8,STRUCTURED_LEASE,Performing
EQF-2025-03173,18-07-2025,Manufacturing,CNC Milling Unit,3337000,333700,3003300,24,9.89,720,63.3,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03174,18-07-2025,Manufacturing,Industrial Robotic Arm,6015000,601500,5413500,60,8.58,699,69.8,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03175,18-07-2025,Manufacturing,CNC Milling Unit,7440000,744000,6696000,36,11.28,640,83.7,REJECT,Performing
EQF-2025-03176,18-07-2025,Manufacturing,Industrial Robotic Arm,4311000,1077750,3233250,60,8.89,687,75.5,REQUIRE_COLLATERAL,Default
EQF-2025-03177,18-07-2025,Logistics & Fleet,Forklift Fleet,4354000,1088500,3265500,48,8.88,682,75.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03178,18-07-2025,IT & Enterprise Tech,Edge AI Compute Cluster,1603000,160300,1442700,24,8.42,613,77.4,REQUIRE_COLLATERAL,Default
EQF-2025-03179,18-07-2025,Logistics & Fleet,Forklift Fleet,4327000,865400,3461600,48,8.51,774,43.8,STRUCTURED_LEASE,Performing
EQF-2025-03180,18-07-2025,Logistics & Fleet,Heavy Duty Hauler,3253000,813250,2439750,36,9.14,641,68.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03181,18-07-2025,Manufacturing,Industrial Robotic Arm,3061000,459150,2601850,36,10.17,794,43.8,STRUCTURED_LEASE,Performing
EQF-2025-03182,18-07-2025,Healthcare,MRI Scanner,8479000,1695800,6783200,36,10.68,719,55,STRUCTURED_LEASE,Performing
EQF-2025-03183,18-07-2025,Healthcare,Digital X-Ray System,14868000,2230200,12637800,60,9.69,668,79.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03184,18-07-2025,Manufacturing,Injection Molding Press,6985000,1746250,5238750,36,11.62,735,62.9,STRUCTURED_LEASE,Performing
EQF-2025-03185,19-07-2025,Construction,Tower Crane,7388000,1477600,5910400,48,9.68,701,65.8,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03186,19-07-2025,Construction,Tower Crane,3479000,869750,2609250,36,7,796,41.8,STRUCTURED_LEASE,Performing
EQF-2025-03187,19-07-2025,Healthcare,Surgical Robot,8596000,2149000,6447000,48,7.77,847,33,AUTO_APPROVE,Performing
EQF-2025-03188,19-07-2025,Healthcare,Surgical Robot,6894000,1378800,5515200,36,10.55,735,56,STRUCTURED_LEASE,Performing
EQF-2025-03189,19-07-2025,Logistics & Fleet,Forklift Fleet,1470000,367500,1102500,36,9.01,698,61.8,STRUCTURED_LEASE,Performing
EQF-2025-03190,19-07-2025,Logistics & Fleet,Electric Delivery Van,3260000,652000,2608000,36,8.91,814,45.1,STRUCTURED_LEASE,Performing
EQF-2025-03191,19-07-2025,Healthcare,MRI Scanner,13781000,3445250,10335750,36,8.05,696,53.9,STRUCTURED_LEASE,Performing
EQF-2025-03192,19-07-2025,IT & Enterprise Tech,Edge AI Compute Cluster,4313000,431300,3881700,48,8.9,675,71.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03193,19-07-2025,IT & Enterprise Tech,Edge AI Compute Cluster,2098000,314700,1783300,36,8.92,789,44.8,STRUCTURED_LEASE,Performing
EQF-2025-03194,19-07-2025,Healthcare,MRI Scanner,10309000,1030900,9278100,60,10.24,764,56.4,STRUCTURED_LEASE,Performing
EQF-2025-03195,19-07-2025,Healthcare,Surgical Robot,14376000,3594000,10782000,24,9.13,676,62,STRUCTURED_LEASE,Performing
EQF-2025-03196,19-07-2025,Construction,Tower Crane,8645000,2161250,6483750,36,11.41,730,67.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03197,19-07-2025,IT & Enterprise Tech,Enterprise Server Rack,4385000,1096250,3288750,24,8.52,687,72,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03198,19-07-2025,IT & Enterprise Tech,Automated Storage Array,5834000,583400,5250600,24,9.81,749,49.3,STRUCTURED_LEASE,Performing
EQF-2025-03199,19-07-2025,Manufacturing,Injection Molding Press,7092000,1773000,5319000,60,7.02,742,57.3,STRUCTURED_LEASE,Performing
EQF-2025-03200,19-07-2025,Healthcare,Digital X-Ray System,5503000,1100600,4402400,48,10.49,626,89.7,REJECT,Default
EQF-2025-03201,20-07-2025,Construction,Bulldozer,5455000,818250,4636750,48,7.37,712,55.9,STRUCTURED_LEASE,Performing
EQF-2025-03202,20-07-2025,Construction,Bulldozer,10704000,2676000,8028000,60,10.36,613,93.3,REJECT,Performing
